# time  amplitude  mean_radius
  1.0700823451247635E+01  3.6154724416931017E-01  9.6703093693525943E-01
  1.0823821421951612E+01  3.7730434844600969E-01  9.6403571456707482E-01
  1.0946819392655589E+01  3.9385343129910216E-01  9.6071871327039993E-01
  1.1069817363359567E+01  4.1120422186477723E-01  9.5706786924777909E-01
  1.1192815334063544E+01  4.2945086352273582E-01  9.5303585386906087E-01
  1.1315813304767522E+01  4.4861231570245308E-01  9.4861020145448505E-01
  1.1438811275471499E+01  4.6876834880391388E-01  9.4371276360948664E-01
  1.1561809246175477E+01  4.8994992789235453E-01  9.3827225389325775E-01
  1.1684807216879454E+01  5.1217625761900964E-01  9.3225447750167079E-01
  1.1807805187583432E+01  5.3552151930784420E-01  9.2555762224726401E-01
  1.1930803158287409E+01  5.6002365187361247E-01  9.1813492802902352E-01
  1.2053801128991386E+01  5.8569274528680826E-01  9.0984750027679828E-01
  1.2176799099695364E+01  6.1256537312438308E-01  9.0059768191982237E-01
  1.2299797070399341E+01  6.4045912230086866E-01  8.9027035457860060E-01
  1.2422795041103319E+01  6.6921871299532620E-01  8.7868706739390212E-01
  1.2545793011807296E+01  6.9864894396208954E-01  8.6580622268820140E-01
  1.2668790982511274E+01  7.2833334219807766E-01  8.5122351368687266E-01
  1.2791788953215251E+01  7.5753861421947688E-01  8.3473348715107276E-01
  1.2914786923919229E+01  7.8506648767636145E-01  8.1602606604818162E-01
  1.3037784894623206E+01  8.0918673668585483E-01  7.9490334331416446E-01
  1.3160782865327183E+01  8.2787570114090869E-01  7.7055452083464515E-01
  1.3283780836031161E+01  8.3475850311731559E-01  7.3846844140243806E-01
  1.3406778806735138E+01  8.9129562118374539E-01  7.3752029590558887E-01
  1.3529776777439116E+01  8.9163078147521446E-01  7.1896845123632047E-01
  1.3652774748143093E+01  9.8139496826955708E-01  7.5665586052522071E-01
  1.3775772718847071E+01  1.1433700742090720E+00  8.2552343624552560E-01
  1.3898770689551048E+01  1.1400078650717202E+00  8.1177279381011958E-01
  1.4021768660255026E+01  1.0681866398794482E+00  7.7102497896881894E-01
  1.4144766630959003E+01  1.1619071823811788E+00  8.5812312287928405E-01
  1.4267764601662980E+01  1.3342296625024210E+00  1.1707987366150816E+00
  1.4390762572366958E+01  1.2130894628230124E+00  1.3026273350157282E+00
  1.4513760543070935E+01  1.1200167322676391E+00  1.4633880561512145E+00
  1.4636758513774913E+01  7.5272003087833117E-01  1.6259063586107845E+00
  1.4759756484478890E+01  9.4572344555939947E-01  1.6291382343486946E+00
  1.4882754455182868E+01  1.3338107683592841E+00  1.4194807495595982E+00
  1.5005752425886845E+01  1.4297981928590544E+00  1.3473314895764354E+00
  1.5128750404392784E+01  1.4249803040110456E+00  1.3554472795212078E+00
  1.5128750404392800E+01  1.4249803040110456E+00  1.3554472795212078E+00
