# time  amplitude  mean_radius
  1.8844849242200199E+00  1.6400137679398588E-02  1.0000273925791352E+00
  1.9254519877900209E+00  1.6251219315386575E-02  1.0000288332102507E+00
  1.9664190513600219E+00  1.6099736148843628E-02  1.0000302838364998E+00
  2.0073861149300227E+00  1.5945722885374752E-02  1.0000317408688384E+00
  2.0483531785000237E+00  1.5789214526635634E-02  1.0000332005938442E+00
  2.0893202420700248E+00  1.5630246390445319E-02  1.0000346596498091E+00
  2.1302873056400258E+00  1.5468854104028281E-02  1.0000361147764842E+00
  2.1712543692100268E+00  1.5305073580991979E-02  1.0000375625931324E+00
  2.2122214327800278E+00  1.5138940917597987E-02  1.0000390005634860E+00
  2.2531884963500288E+00  1.4970492525941606E-02  1.0000404261395217E+00
  2.2941555599200298E+00  1.4799765104900766E-02  1.0000418366346675E+00
  2.3351226234900309E+00  1.4626795570953907E-02  1.0000432296472621E+00
  2.3760896870600319E+00  1.4451621103996781E-02  1.0000446031387398E+00
  2.4170567506300329E+00  1.4274279135395336E-02  1.0000459551712788E+00
  2.4580238142000339E+00  1.4094807282205808E-02  1.0000472839842023E+00
  2.4989908777700349E+00  1.3913243398060500E-02  1.0000485881184265E+00
  2.5399579413400359E+00  1.3729625573192452E-02  1.0000498663023756E+00
  2.5809250049100370E+00  1.3543992090702969E-02  1.0000511174838818E+00
  2.6218920684800380E+00  1.3356381460349417E-02  1.0000523409603035E+00
  2.6628591320500390E+00  1.3166832412525134E-02  1.0000535363087995E+00
  2.7038261956200400E+00  1.2975383869375058E-02  1.0000547032395291E+00
  2.7447932591900410E+00  1.2782074956776482E-02  1.0000558415997738E+00
  2.7857603227600420E+00  1.2586945003154021E-02  1.0000569514575910E+00
  2.8267273863300431E+00  1.2390033542399731E-02  1.0000580331152571E+00
  2.8676944499000441E+00  1.2191380314976292E-02  1.0000590870823203E+00
  2.9086615134700451E+00  1.1991025253521621E-02  1.0000601140384866E+00
  2.9496285770400461E+00  1.1789008491507103E-02  1.0000611148107004E+00
  2.9905956406100471E+00  1.1585370369245519E-02  1.0000620904026856E+00
  3.0315627041800481E+00  1.1380151427145531E-02  1.0000630419831944E+00
  3.0725297677500492E+00  1.1173392401871955E-02  1.0000639708206422E+00
  3.1134968313200502E+00  1.0965134225371978E-02  1.0000648782672539E+00
  3.1544638948900512E+00  1.0755418029867382E-02  1.0000657657756309E+00
  3.1954309584600522E+00  1.0544285140356198E-02  1.0000666348905707E+00
  3.2363980220300532E+00  1.0331777068845735E-02  1.0000674871892807E+00
  3.2773650856000542E+00  1.0117935517107249E-02  1.0000683242348065E+00
  3.3183321491700553E+00  9.9028023664517201E-03  1.0000691475929315E+00
  3.3592992127400563E+00  9.6864196797784800E-03  1.0000699587764694E+00
  3.4002662763100573E+00  9.4688296966405506E-03  1.0000707591831244E+00
  3.4412333398800583E+00  9.2500748121155853E-03  1.0000715501692141E+00
  3.4822004034500593E+00  9.0301975850654668E-03  1.0000723330450101E+00
  3.5231674670200603E+00  8.8092407321571434E-03  1.0000731089844097E+00
  3.5641345305900614E+00  8.5872471076984640E-03  1.0000738790327131E+00
  3.6051015941600624E+00  8.3642597136046482E-03  1.0000746440811954E+00
  3.6460686577300634E+00  8.1403216829746966E-03  1.0000754048232008E+00
  3.6870357213000644E+00  7.9154762589025221E-03  1.0000761618054630E+00
  3.7280027848700654E+00  7.6897668036729379E-03  1.0000769154385845E+00
  3.7689698484400664E+00  7.4632367778675506E-03  1.0000776659623070E+00
  3.8099369120100675E+00  7.2359297257460009E-03  1.0000784134413487E+00
  3.8509039755800685E+00  7.0078892782398624E-03  1.0000791577604993E+00
  3.8918710391500695E+00  6.7791591263789072E-03  1.0000798986501620E+00
  3.9328381027200705E+00  6.5404688359256046E-03  1.0001045070762526E+00
  3.9738051662900715E+00  6.3108411287487003E-03  1.0001043404770977E+00
  4.0147722298600721E+00  6.0701410269173662E-03  1.0000772319806652E+00
  4.0557392934300731E+00  5.8398086128209946E-03  1.0000780181926860E+00
  4.0967063570000741E+00  5.6090087905955209E-03  1.0000788148332582E+00
  4.1376734205700751E+00  5.3777853879165621E-03  1.0000796191178287E+00
  4.1786404841400762E+00  5.1461813927338850E-03  1.0000804278168680E+00
  4.2196075477100772E+00  4.9142406470516972E-03  1.0000812382572086E+00
  4.2605746112800782E+00  4.6820069495850224E-03  1.0000820476330810E+00
  4.3015416748500792E+00  4.4495236114727851E-03  1.0000828525800185E+00
  4.3425087384200802E+00  4.2168344068446604E-03  1.0000836497679246E+00
  4.3834758019900812E+00  3.9839828870950672E-03  1.0000844357984306E+00
  4.4244428655600823E+00  3.7188954047031072E-03  1.0000815966014920E+00
  4.4654099291300833E+00  3.4878235116597069E-03  1.0000824897197556E+00
  4.5063769927000843E+00  3.2567216579820319E-03  1.0000833722713001E+00
  4.5473440562700853E+00  3.0256109914624124E-03  1.0000844028939617E+00
  4.5883111198400863E+00  2.7945587638904534E-03  1.0000853913664434E+00
  4.6292781834100873E+00  2.5216441345876214E-03  1.0000832115015228E+00
  4.6702452469800884E+00  2.2945770407747216E-03  1.0000841946473353E+00
  4.7112123105500894E+00  2.0134198049429012E-03  1.0000818240963067E+00
  4.7521793741200904E+00  1.7610876015781284E-03  1.0001066691683074E+00
  4.7931464376900914E+00  1.4768298825556020E-03  1.0001035487319048E+00
  4.8341135012600924E+00  1.1095383847961463E-03  1.0000954395751609E+00
  4.8750805648300934E+00  6.5877017920697655E-04  1.0000766705011674E+00
  4.9160476284000945E+00  4.8591631236365537E-04  1.0000489546378226E+00
  4.9570146919700955E+00  3.6891173156142079E-04  1.0000488708443029E+00
  4.9979817600967058E+00  2.5253146553650308E-04  1.0000487676000540E+00
  4.9979817600967102E+00  2.5253146553650308E-04  1.0000487676000540E+00
