# time  amplitude  mean_radius
  3.1067969564426301E+00  3.2075119860514680E-02  9.9983864330544925E-01
  3.1825724919656162E+00  3.2725530178048773E-02  9.9983199534369682E-01
  3.2583480274886023E+00  3.3391271467508671E-02  9.9982212061379327E-01
  3.3341235630115884E+00  3.4077550447708264E-02  9.9981050158094531E-01
  3.4098990985345745E+00  3.4785495858337762E-02  9.9979745293177524E-01
  3.4856746340575606E+00  3.5519118366589088E-02  9.9978490488341565E-01
  3.5614501695805467E+00  3.6269629926940182E-02  9.9977107225013007E-01
  3.6372257051035328E+00  3.7047138237237369E-02  9.9975745587761522E-01
  3.7130012406265189E+00  3.7845926433991296E-02  9.9974155651946695E-01
  3.7887767761495050E+00  3.8667674762041339E-02  9.9972633229709607E-01
  3.8645523116724911E+00  3.9514455358870042E-02  9.9971061006036122E-01
  3.9403278471954772E+00  4.0387856023702234E-02  9.9969114185734953E-01
  4.0161033827184633E+00  4.1285409070938750E-02  9.9967366208559882E-01
  4.0918789182414494E+00  4.2209144741325061E-02  9.9965527540452215E-01
  4.1676544537644356E+00  4.3158132280054502E-02  9.9963496878133740E-01
  4.2434299892874217E+00  4.4134411544710692E-02  9.9961362332860559E-01
  4.3192055248104078E+00  4.5138567409858894E-02  9.9959118298984562E-01
  4.3949810603333939E+00  4.6171201759432602E-02  9.9956760614066775E-01
  4.4707565958563800E+00  4.7232959860847322E-02  9.9954184768077825E-01
  4.5465321313793661E+00  4.8324540937803105E-02  9.9951590327206619E-01
  4.6223076669023522E+00  4.9445087082538419E-02  9.9948746841486469E-01
  4.6980832024253383E+00  5.0596033836991350E-02  9.9945963691975370E-01
  4.7738587379483244E+00  5.1778798532425445E-02  9.9942878851105421E-01
  4.8496342734713105E+00  5.2994896469814493E-02  9.9939828703882705E-01
  4.9254098089942966E+00  5.4245593311360328E-02  9.9936498441423482E-01
  5.0011853445172827E+00  5.5528589761342922E-02  9.9932835854488489E-01
  5.0769608800402688E+00  5.6844261124234893E-02  9.9929170165066339E-01
  5.1527364155632549E+00  5.8197891393126734E-02  9.9925457628120440E-01
  5.2285119510862410E+00  5.9588110650923100E-02  9.9921238061994389E-01
  5.3042874866092271E+00  6.1013549740381062E-02  9.9916920014245214E-01
  5.3800630221322132E+00  6.2478030811079638E-02  9.9912691698081679E-01
  5.4558385576551993E+00  6.3980814198264485E-02  9.9907585378050889E-01
  5.5316140931781854E+00  6.5524825221269484E-02  9.9902707263441948E-01
  5.6073896287011715E+00  6.7110333038046921E-02  9.9897556120747510E-01
  5.6831651642241576E+00  6.8738329056915404E-02  9.9891758237321504E-01
  5.7589406997471437E+00  7.0410346937106044E-02  9.9886136162332251E-01
  5.8347162352701298E+00  7.2123864650907754E-02  9.9879931818159895E-01
  5.9104917707931159E+00  7.3885325219079936E-02  9.9873526211613162E-01
  5.9862673063161020E+00  7.5688424311779703E-02  9.9866691053776124E-01
  6.0620428418390881E+00  7.7541329762063946E-02  9.9859628032809333E-01
  6.1378183773620743E+00  7.9443421728031260E-02  9.9852163785347992E-01
  6.2135939128850604E+00  8.1394861715432809E-02  9.9844352643437007E-01
  6.2893694484080465E+00  8.3397955006155933E-02  9.9836110786421650E-01
  6.3651449839310326E+00  8.5452450613340891E-02  9.9827408085447267E-01
  6.4409205194540187E+00  8.7561102287455755E-02  9.9818277088164920E-01
  6.5166960549770048E+00  8.9725728283596567E-02  9.9808740040962107E-01
  6.5924715904999909E+00  9.1946890460079991E-02  9.9798542738465812E-01
  6.6682471260229770E+00  9.4223445794870866E-02  9.9787989437066515E-01
  6.7440226615459631E+00  9.6559863242958177E-02  9.9776859440052057E-01
  6.8197981970689492E+00  9.8959949199446839E-02  9.9765111955881558E-01
  6.8955737325919353E+00  1.0141790773211104E-01  9.9752637293382584E-01
  6.9713492681149214E+00  1.0394355788417080E-01  9.9739649648016027E-01
  7.0471248036379075E+00  1.0653535230768987E-01  9.9726037656097644E-01
  7.1229003391608936E+00  1.0919506876394108E-01  9.9711754249446072E-01
  7.1986758746838797E+00  1.1192110772004704E-01  9.9696559382118444E-01
  7.2744514102068658E+00  1.1471981444323814E-01  9.9680653622479065E-01
  7.3502269457298519E+00  1.1759131424461934E-01  9.9663928220844988E-01
  7.4260024812528380E+00  1.2053780589348606E-01  9.9646337659439255E-01
  7.5017780167758241E+00  1.2356170073793889E-01  9.9627880153133019E-01
  7.5775535522988102E+00  1.2666450229620418E-01  9.9608285430141719E-01
  7.6533290878217963E+00  1.2984669401244825E-01  9.9587885058474135E-01
  7.7291046233447824E+00  1.3311264922708563E-01  9.9566311998664758E-01
  7.8048801588677685E+00  1.3646451221370337E-01  9.9543506303860618E-01
  7.8806556943907546E+00  1.3990277787929062E-01  9.9519774870955069E-01
  7.9564312299137407E+00  1.4343279402716408E-01  9.9494683785902716E-01
  8.0322067654367277E+00  1.4705656105176104E-01  9.9468175687875948E-01
  8.1079823009597138E+00  1.5077350544683005E-01  9.9440399617057684E-01
  8.1837578364826999E+00  1.5458883683818372E-01  9.9411106325533105E-01
  8.2595333720056860E+00  1.5850423429603977E-01  9.9380304277371168E-01
  8.3353089075286722E+00  1.6252369933915486E-01  9.9347837792000548E-01
  8.4110844430516583E+00  1.6664945348779531E-01  9.9313684406194624E-01
  8.4868599785746444E+00  1.7088310968067100E-01  9.9277674043459341E-01
  8.5626355140976305E+00  1.7522913748546654E-01  9.9239741545159788E-01
  8.6384110496206166E+00  1.7969275646312233E-01  9.9199932744190278E-01
  8.7141865851436027E+00  1.8427358800658056E-01  9.9158020713431050E-01
  8.7899621206665888E+00  1.8897763212648677E-01  9.9113657939869981E-01
  8.8657376561895749E+00  1.9380774304885762E-01  9.9067006636356603E-01
  8.9415131917125610E+00  1.9876698674763590E-01  9.9017925282556440E-01
  9.0172887272355471E+00  2.0385899096261598E-01  9.8966112084358548E-01
  9.0930642627585332E+00  2.0908907791080045E-01  9.8911526573821340E-01
  9.1688397982815193E+00  2.1446065344030471E-01  9.8854053949125820E-01
  9.2446153338045054E+00  2.1997809338661431E-01  9.8793385500213882E-01
  9.3203908693274915E+00  2.2564538049051658E-01  9.8729503207507840E-01
  9.3961664048504776E+00  2.3146761565901836E-01  9.8662098267241405E-01
  9.4719419403734637E+00  2.3744990695316048E-01  9.8590977753662201E-01
  9.5477174758964498E+00  2.4359651147118155E-01  9.8516026812607527E-01
  9.6234930114194359E+00  2.4991401454853884E-01  9.8436808096538597E-01
  9.6992685469424220E+00  2.5640595406419342E-01  9.8353336418084070E-01
  9.7750440824654081E+00  2.6307915395314013E-01  9.8265199393256175E-01
  9.8508196179883942E+00  2.6993575756551874E-01  9.8172104966219342E-01
  9.9265951535113803E+00  2.7699339364265740E-01  9.8073768153838381E-01
  1.0002370689034366E+01  2.8424614566912898E-01  9.7969941236879421E-01
  1.0078146224557353E+01  2.9170551805941342E-01  9.7860216955233070E-01
  1.0153921760080339E+01  2.9937916709455670E-01  9.7744180228496647E-01
  1.0229697295603325E+01  3.0727019838434183E-01  9.7621611967464239E-01
  1.0305472831126311E+01  3.1539218834138771E-01  9.7492022518109600E-01
  1.0381248366649297E+01  3.2375029078490836E-01  9.7354788106967705E-01
  1.0457023902172283E+01  3.3235204545661245E-01  9.7209673536616825E-01
  1.0532799437695269E+01  3.4120723151213239E-01  9.7056017078845103E-01
  1.0608574973218255E+01  3.5032442008086845E-01  9.6893292565882227E-01
  1.0684350508741241E+01  3.5971345162551033E-01  9.6720819224497923E-01
  1.0760126044264227E+01  3.6938491372821103E-01  9.6538036626349699E-01
  1.0835901579787214E+01  3.7934843111031402E-01  9.6344446588949217E-01
  1.0911677115310200E+01  3.8961218185762730E-01  9.6138776126822889E-01
  1.0987452650833186E+01  4.0018934626498087E-01  9.5920723518799966E-01
  1.1063228186356172E+01  4.1109309366800395E-01  9.5689050318745350E-01
  1.1139003721879158E+01  4.2233356714891040E-01  9.5443002036720059E-01
  1.1214779257402144E+01  4.3392066232395832E-01  9.5181579820608520E-01
  1.1290554792925130E+01  4.4587067278102510E-01  9.4903439815152324E-01
  1.1366330328448116E+01  4.5819260848183874E-01  9.4607588891150818E-01
  1.1442105863971102E+01  4.7090082119837995E-01  9.4292631724959852E-01
  1.1517881399494089E+01  4.8400711944217600E-01  9.3956998736265995E-01
  1.1593656935017075E+01  4.9752080587292635E-01  9.3599435432215428E-01
  1.1669432470540061E+01  5.1145545894558531E-01  9.3217940484078832E-01
  1.1745208006063047E+01  5.2581822787585497E-01  9.2810998774889109E-01
  1.1820983541586033E+01  5.4061809222272905E-01  9.2376389224243760E-01
  1.1896759077109019E+01  5.5586114652937690E-01  9.1911998529941608E-01
  1.1972534612632005E+01  5.7154323148611486E-01  9.1415683340641962E-01
  1.2048310148154991E+01  5.8766952428903574E-01  9.0884350510175493E-01
  1.2124085683677977E+01  6.0422089652586752E-01  9.0315612559914349E-01
  1.2199861219200963E+01  6.2117626710475438E-01  8.9706268129975064E-01
  1.2275636754723950E+01  6.3852376358312268E-01  8.9053937520269644E-01
  1.2351412290246936E+01  6.5620321969050688E-01  8.8353000894707212E-01
  1.2427187825769922E+01  6.7415647364925735E-01  8.7600694831326209E-01
