# time  amplitude  mean_radius
  4.1819310039360582E+00  4.3404972395197056E-02  9.9963704277313603E-01
  4.3049289746400605E+00  4.5020373590911780E-02  9.9960183092067978E-01
  4.4279269453440628E+00  4.6710648413603090E-02  9.9956360289224877E-01
  4.5509249160480651E+00  4.8478599689035742E-02  9.9952210545430809E-01
  4.6739228867520675E+00  5.0327168270428629E-02  9.9947706193160690E-01
  4.7969208574560698E+00  5.2259439178486272E-02  9.9942817012193963E-01
  4.9199188281600721E+00  5.4278648188326534E-02  9.9937510004594421E-01
  5.0429167988640744E+00  5.6388188733860964E-02  9.9931749139144777E-01
  5.1659147695680767E+00  5.8591616519821366E-02  9.9925495143160958E-01
  5.2889127402720790E+00  6.0892638029913723E-02  9.9918704911219203E-01
  5.4119107109760813E+00  6.3295344121053962E-02  9.9911331174834239E-01
  5.5349086816800837E+00  6.5804416064628946E-02  9.9903321565866854E-01
  5.6579066523840860E+00  6.8423542780289309E-02  9.9894623123206372E-01
  5.7809046230880883E+00  7.1156466712371094E-02  9.9885179076991015E-01
  5.9039025937920906E+00  7.4007902505335232E-02  9.9874925011415150E-01
  6.0269005644960929E+00  7.6982219501220958E-02  9.9863793944289325E-01
  6.1498985352000952E+00  8.0084375983604073E-02  9.9851711008260124E-01
  6.2728965059040975E+00  8.3319096519741398E-02  9.9838592918347202E-01
  6.3958944766080998E+00  8.6691641316979318E-02  9.9824358114697831E-01
  6.5188924473121022E+00  9.0207327110873120E-02  9.9808911030741088E-01
  6.6418904180161045E+00  9.3871845157963735E-02  9.9792150166016802E-01
  6.7648883887201068E+00  9.7690537084482443E-02  9.9773968773741117E-01
  6.8878863594241091E+00  1.0166997456768417E-01  9.9754250432654523E-01
  7.0108843301281114E+00  1.0581605983853423E-01  9.9732864427387391E-01
  7.1338823008321137E+00  1.1013626963947314E-01  9.9709675088975358E-01
  7.2568802715361160E+00  1.1463852368150788E-01  9.9684521685014160E-01
  7.3798782422401183E+00  1.1932930331534461E-01  9.9657256470417899E-01
  7.5028762129441207E+00  1.2420646266997777E-01  9.9628212618294532E-01
  7.6258741836481230E+00  1.2933026698274941E-01  9.9596520395354282E-01
  7.7488721543521253E+00  1.3464609334695171E-01  9.9559380660606323E-01
  7.8718701250561276E+00  1.4016856618026396E-01  9.9523669852764962E-01
  7.9948680957601299E+00  1.4592343619966316E-01  9.9481780013913379E-01
  8.1178660664641082E+00  1.5193644720671537E-01  9.9436748229880423E-01
  8.2408640371680857E+00  1.5820332648452459E-01  9.9388297927008074E-01
  8.3638620078720631E+00  1.6474208792963521E-01  9.9335567007761605E-01
  8.4868599785760406E+00  1.7155505985543398E-01  9.9278451466535578E-01
  8.6098579492800180E+00  1.7866966877813445E-01  9.9215988541846578E-01
  8.7328559199839955E+00  1.8608258800006683E-01  9.9148511548941953E-01
  8.8558538906879729E+00  1.9383109791386560E-01  9.9074331980515984E-01
  8.9788518613919504E+00  2.0190782300001417E-01  9.8994254395284487E-01
  9.1018498320959278E+00  2.1034477287417103E-01  9.8906394526574182E-01
  9.2248478027999052E+00  2.1915620729107510E-01  9.8810803848654238E-01
  9.3478457735038827E+00  2.2833672497530491E-01  9.8707959159211556E-01
  9.4708437442078601E+00  2.3792835528972628E-01  9.8595281568200432E-01
  9.5938417149118376E+00  2.4794759204716094E-01  9.8471620516222813E-01
  9.7168396856158150E+00  2.5839174248072022E-01  9.8339091781557875E-01
  9.8398376563197925E+00  2.6932496963102709E-01  9.8193303004813304E-01
  9.9628356270237699E+00  2.8073623354924104E-01  9.8033251105486008E-01
