# time  amplitude  mean_radius
  9.0094872062998874E+00  3.7473965628236308E-02  9.9974850963583817E-01
  9.3098034465098287E+00  3.8815171909096710E-02  9.9972777012072500E-01
  9.6101196867197700E+00  4.0222585509501481E-02  9.9969990364380856E-01
  9.9104359269297113E+00  4.1698783002406842E-02  9.9966959979131353E-01
  1.0210752167139653E+01  4.3246348603187962E-02  9.9963664879609648E-01
  1.0511068407349594E+01  4.4868000137592387E-02  9.9960082159169283E-01
  1.0811384647559535E+01  4.6566595091177408E-02  9.9956186868199670E-01
  1.1111700887769477E+01  4.8345137229455472E-02  9.9951951834033215E-01
  1.1412017127979418E+01  5.0206783485262474E-02  9.9947347445395152E-01
  1.1712333368189359E+01  5.2154851614240050E-02  9.9942341434410176E-01
  1.2012649608399300E+01  5.4192828038878024E-02  9.9936898639677141E-01
  1.2312965848609242E+01  5.6324376374290164E-02  9.9930980724134444E-01
  1.2613282088819183E+01  5.8553344790100673E-02  9.9924545896533146E-01
  1.2913598329029124E+01  6.0883647724430591E-02  9.9918080393770337E-01
  1.3213914569239066E+01  6.3319826175527408E-02  9.9910515423512758E-01
  1.3514230809449007E+01  6.5866107902474449E-02  9.9902291969183310E-01
  1.3814547049658948E+01  6.8526664303586476E-02  9.9893352933409796E-01
  1.4114863289868889E+01  7.1305956441791274E-02  9.9883622963228891E-01
  1.4415179530078831E+01  7.4208743545357447E-02  9.9873042680096480E-01
  1.4715495770288772E+01  7.7239993966396470E-02  9.9861538678379025E-01
  1.5015812010498713E+01  8.0404941941416730E-02  9.9849032028558793E-01
  1.5316128250708655E+01  8.3709081274620276E-02  9.9835427626529982E-01
  1.5616444490918596E+01  8.7158130950179463E-02  9.9820647767938908E-01
  1.5916760731128537E+01  9.0758055954239317E-02  9.9804606748873281E-01
  1.6217076971338567E+01  9.4515112687515543E-02  9.9787154347130713E-01
  1.6517393211548633E+01  9.8435809545670883E-02  9.9768144823749949E-01
  1.6817709451758699E+01  1.0252695468346973E-01  9.9747440406915444E-01
  1.7118025691968764E+01  1.0679515208935711E-01  9.9725475507030870E-01
  1.7418341932178830E+01  1.1124794465035995E-01  9.9701513950843668E-01
  1.7718658172388896E+01  1.1589367676731360E-01  9.9674994807137995E-01
  1.8018974412598961E+01  1.2071349268680975E-01  9.9647487120828993E-01
  1.8319290652809027E+01  1.2580014867918971E-01  9.9614559244872036E-01
  1.8619606893019093E+01  1.3106506023534281E-01  9.9580920656229255E-01
  1.8919923133229158E+01  1.3658661692806492E-01  9.9544851969212755E-01
  1.9220239373439224E+01  1.4229824752425915E-01  9.9503451373164731E-01
  1.9520555613649289E+01  1.4827885731423338E-01  9.9459382822330322E-01
  1.9820871853859355E+01  1.5450270521101392E-01  9.9412189528244299E-01
  2.0121188094069421E+01  1.6100952674900207E-01  9.9359945936441663E-01
  2.0421504334279486E+01  1.6777322919500304E-01  9.9303659970595115E-01
  2.0721820574489552E+01  1.7482740576208697E-01  9.9242320673185047E-01
  2.1022136814699618E+01  1.8218172947110109E-01  9.9175943062670668E-01
  2.1322453054909683E+01  1.8984669175252059E-01  9.9103292329494308E-01
  2.1622769295119749E+01  1.9782602998741633E-01  9.9024451806573432E-01
  2.1923085535329815E+01  2.0614986276220837E-01  9.8938953951404207E-01
  2.2223401775539880E+01  2.1480063081259304E-01  9.8845014895892847E-01
  2.2523718015749946E+01  2.2380405922896077E-01  9.8742495603518909E-01
  2.2824034255960012E+01  2.3317050113101825E-01  9.8630895965802046E-01
  2.3124350496170077E+01  2.4290001679157144E-01  9.8509470453654913E-01
  2.3424666736380143E+01  2.5299804664853714E-01  9.8376537580496348E-01
  2.3724982976590208E+01  2.6346665284211740E-01  9.8231220791575657E-01
  2.4025299216800274E+01  2.7431065236297825E-01  9.8071846119408412E-01
  2.4325615457010340E+01  2.8551083160374335E-01  9.7897764599578785E-01
  2.4625931697220405E+01  2.9707238859058666E-01  9.7707230856073879E-01
  2.4926247937430471E+01  3.0904594462213841E-01  9.7497196955489718E-01
  2.5226564177640537E+01  3.2133626740346205E-01  9.7266829939158983E-01
  2.5526880417850602E+01  3.3397363958321896E-01  9.7012782662013508E-01
  2.5827196658060668E+01  3.4691420621632379E-01  9.6731559508534193E-01
  2.6127512898270734E+01  3.6013719280576251E-01  9.6420565165155792E-01
  2.6427829138480799E+01  3.7359081098841701E-01  9.6074773064738650E-01
  2.6728145378690865E+01  3.8720861073014878E-01  9.5690324652469205E-01
  2.7028461618900931E+01  4.0090951281636811E-01  9.5260422782597853E-01
  2.7328777859110996E+01  4.1458704982805383E-01  9.4778142961457768E-01
  2.7629094099321062E+01  4.2812264396469801E-01  9.4234351282378870E-01
  2.7929410339531128E+01  4.4134114601289032E-01  9.3619198321580221E-01
  2.8229726579741193E+01  4.5403019971925385E-01  9.2918680886368443E-01
  2.8530042819951259E+01  4.6589336783798413E-01  9.2117186194520129E-01
  2.8830359060161324E+01  4.7655467832602783E-01  9.1194000952447229E-01
  2.9130675300371390E+01  4.8550645072716309E-01  9.0124865150624645E-01
  2.9430991540581456E+01  4.9206633006571698E-01  8.8873057620872686E-01
  2.9731307780791521E+01  4.9526671604170208E-01  8.7396008464515740E-01
  3.0031624021001587E+01  4.9371142596785661E-01  8.5631477258272837E-01
  3.0331940261211653E+01  4.8534796383732026E-01  8.3485456645768186E-01
