# time  amplitude  mean_radius
  0.0000000000000000E+00  0.0000000000000000E+00  1.0000000000000000E+00
  1.2299797070400000E-01  0.0000000000000000E+00  1.0000000000000000E+00
  2.4599594140799999E-01  0.0000000000000000E+00  1.0000000000000000E+00
  3.6899391211200072E-01  0.0000000000000000E+00  1.0000000000000000E+00
  4.9199188281600148E-01  0.0000000000000000E+00  1.0000000000000000E+00
  6.1498985352000080E-01  0.0000000000000000E+00  1.0000000000000000E+00
  7.3798782422400000E-01  0.0000000000000000E+00  1.0000000000000000E+00
  8.6098579492799920E-01  0.0000000000000000E+00  1.0000000000000000E+00
  9.8398376563199841E-01  0.0000000000000000E+00  1.0000000000000000E+00
  1.1069817363360004E+00  0.0000000000000000E+00  1.0000000000000000E+00
  1.2299797070400027E+00  0.0000000000000000E+00  1.0000000000000000E+00
  1.3529776777440050E+00  0.0000000000000000E+00  1.0000000000000000E+00
  1.4759756484480073E+00  0.0000000000000000E+00  1.0000000000000000E+00
  1.5989736191520096E+00  0.0000000000000000E+00  1.0000000000000000E+00
  1.7219715898560120E+00  0.0000000000000000E+00  1.0000000000000000E+00
  1.8449695605600143E+00  0.0000000000000000E+00  1.0000000000000000E+00
  1.9679675312640166E+00  0.0000000000000000E+00  1.0000000000000000E+00
  2.0909655019680189E+00  0.0000000000000000E+00  1.0000000000000000E+00
  2.2139634726720212E+00  0.0000000000000000E+00  1.0000000000000000E+00
  2.3369614433760235E+00  0.0000000000000000E+00  1.0000000000000000E+00
  2.4599594140800258E+00  0.0000000000000000E+00  1.0000000000000000E+00
  2.5829573847840281E+00  0.0000000000000000E+00  1.0000000000000000E+00
  2.7059553554880305E+00  0.0000000000000000E+00  1.0000000000000000E+00
  2.8289533261920328E+00  0.0000000000000000E+00  1.0000000000000000E+00
  2.9519512968960351E+00  0.0000000000000000E+00  1.0000000000000000E+00
  3.0749492676000374E+00  0.0000000000000000E+00  1.0000000000000000E+00
  3.1979472383040397E+00  0.0000000000000000E+00  1.0000000000000000E+00
  3.3209452090080420E+00  0.0000000000000000E+00  1.0000000000000000E+00
  3.4439431797120443E+00  0.0000000000000000E+00  1.0000000000000000E+00
  3.5669411504160466E+00  0.0000000000000000E+00  1.0000000000000000E+00
  3.6899391211200490E+00  0.0000000000000000E+00  1.0000000000000000E+00
  3.8129370918240513E+00  0.0000000000000000E+00  1.0000000000000000E+00
  3.9359350625280536E+00  0.0000000000000000E+00  1.0000000000000000E+00
  4.0589330332320559E+00  0.0000000000000000E+00  1.0000000000000000E+00
  4.1819310039360582E+00  0.0000000000000000E+00  1.0000000000000000E+00
  4.3049289746400605E+00  0.0000000000000000E+00  1.0000000000000000E+00
  4.4279269453440628E+00  0.0000000000000000E+00  1.0000000000000000E+00
  4.5509249160480651E+00  0.0000000000000000E+00  1.0000000000000000E+00
  4.6739228867520675E+00  0.0000000000000000E+00  1.0000000000000000E+00
  4.7969208574560698E+00  0.0000000000000000E+00  1.0000000000000000E+00
  4.9199188281600721E+00  0.0000000000000000E+00  1.0000000000000000E+00
