# time  amplitude  mean_radius
  5.9873655024840922E+00  3.6174795171138155E-02  9.9977654199002752E-01
  6.1938263818800960E+00  3.7448638244754272E-02  9.9975318751605424E-01
  6.4002872612760999E+00  3.8786110856311243E-02  9.9972779260082589E-01
  6.6067481406721038E+00  4.0189515386526729E-02  9.9970018345842993E-01
  6.8132090200681077E+00  4.1661273157471229E-02  9.9967017053282248E-01
  7.0196698994641116E+00  4.3203930364876277E-02  9.9963754825017592E-01
  7.2261307788601155E+00  4.4820162592384208E-02  9.9960209188319149E-01
  7.4325916582561193E+00  4.6512781302118472E-02  9.9956355755236059E-01
  7.6390525376521232E+00  4.8284739018354284E-02  9.9952167923300939E-01
  7.8455134170481271E+00  5.0139136957484863E-02  9.9947616802411554E-01
  8.0519742964441203E+00  5.2079230603521071E-02  9.9942670880513163E-01
  8.2584351758400825E+00  5.4108438393737884E-02  9.9937295886706445E-01
  8.4648960552360446E+00  5.6230347903984373E-02  9.9931454447131407E-01
  8.6713569346320067E+00  5.8448723689519221E-02  9.9925105911814038E-01
  8.8778178140279689E+00  6.0767514996600949E-02  9.9918205934471804E-01
  9.0842786934239310E+00  6.3190969003777075E-02  9.9910705875152939E-01
  9.2907395728198932E+00  6.5723453139304458E-02  9.9902552974158443E-01
  9.4972004522158553E+00  6.8369013477859689E-02  9.9893691874586632E-01
  9.7036613316118174E+00  7.1131890846191467E-02  9.9884062424010567E-01
  9.9101222110077796E+00  7.4016725561309837E-02  9.9873598910455730E-01
  1.0116583090403742E+01  7.7028347977383005E-02  9.9862230253355255E-01
  1.0323043969799704E+01  8.0171821971370544E-02  9.9849876049259534E-01
  1.0529504849195666E+01  8.3452437673849925E-02  9.9836465811318165E-01
  1.0735965728591628E+01  8.6875729110611755E-02  9.9821910047506790E-01
  1.0942426607987590E+01  9.0447470456222520E-02  9.9806060851173328E-01
  1.1148887487383552E+01  9.4173363328914128E-02  9.9789626430848433E-01
  1.1355348366779515E+01  9.8060214038020774E-02  9.9770981656670255E-01
  1.1561809246175477E+01  1.0211421767727304E-01  9.9750732354332239E-01
  1.1768270125571439E+01  1.0634216265063234E-01  9.9728741896764794E-01
  1.1974731004967401E+01  1.1075103753918129E-01  9.9704862526924420E-01
  1.2181191884363363E+01  1.1534800944554040E-01  9.9678935894010323E-01
  1.2387652763759325E+01  1.2014911081362911E-01  9.9650350425235923E-01
  1.2594113643155287E+01  1.2512838883264948E-01  9.9620655178837880E-01
  1.2800574522551250E+01  1.3034524181552354E-01  9.9587009130062065E-01
  1.3007035401947212E+01  1.3575658567241006E-01  9.9551192787925302E-01
  1.3213496281343174E+01  1.4140687230614826E-01  9.9511741545087262E-01
  1.3419957160739136E+01  1.4732476547675141E-01  9.9470259149460161E-01
  1.3626418040135098E+01  1.5347281154247613E-01  9.9422951350097843E-01
  1.3832878919531060E+01  1.5987126326834025E-01  9.9373376012843884E-01
  1.4039339798927022E+01  1.6653751774276326E-01  9.9318918014374058E-01
  1.4245800678322984E+01  1.7348056159511199E-01  9.9259340118031636E-01
  1.4452261557718947E+01  1.8072012279552199E-01  9.9195864088170671E-01
  1.4658722437114909E+01  1.8826373006593863E-01  9.9126033779356371E-01
  1.4865183316510871E+01  1.9610809083199168E-01  9.9050172898313937E-01
  1.5071644195906833E+01  2.0427821335238955E-01  9.8968439598153402E-01
  1.5278105075302795E+01  2.1277751715061768E-01  9.8878271065204992E-01
  1.5484565954698757E+01  2.2161751237118088E-01  9.8781032769098498E-01
  1.5691026834094719E+01  2.3080531820394393E-01  9.8675407994506059E-01
  1.5897487713490682E+01  2.4034857453185152E-01  9.8560552568146609E-01
  1.6103948592886645E+01  2.5025260748589179E-01  9.8435531203257587E-01
  1.6310409472282608E+01  2.6054256018569460E-01  9.8301219314089461E-01
  1.6516870351678570E+01  2.7117416399181871E-01  9.8153127711051857E-01
  1.6723331231074532E+01  2.8217988924402998E-01  9.7993120416005430E-01
  1.6929792110470494E+01  2.9358326318584721E-01  9.7820431281657894E-01
  1.7136252989866456E+01  3.0536360396610551E-01  9.7631662659120677E-01
  1.7342713869262418E+01  3.1752410235716289E-01  9.7426608390812253E-01
  1.7549174748658380E+01  3.3005744892938910E-01  9.7203814880025552E-01
  1.7755635628054343E+01  3.4295247575805876E-01  9.6961171251634681E-01
  1.7962096507450305E+01  3.5621743200271211E-01  9.6698539453978527E-01
  1.8168557386846267E+01  3.6977972029724721E-01  9.6410960089707842E-01
  1.8375018266242229E+01  3.8366953423046063E-01  9.6099233199814216E-01
  1.8581479145638191E+01  3.9782319784424625E-01  9.5759412605370831E-01
  1.8787940025034153E+01  4.1220346963997012E-01  9.5389985668577892E-01
  1.8994400904430115E+01  4.2675422215539821E-01  9.4987262807953432E-01
  1.9200861783826078E+01  4.4140030390188506E-01  9.4548797845370625E-01
  1.9407322663222040E+01  4.5607379951273236E-01  9.4070342461712897E-01
  1.9613783542618002E+01  4.7063240212873997E-01  9.3550142939046887E-01
  1.9820244422013964E+01  4.8503628659400799E-01  9.2979182668538873E-01
  2.0026705301409926E+01  4.9909087320954509E-01  9.2356469279669318E-01
  2.0233166180805888E+01  5.1264043138642479E-01  9.1674630514098931E-01
  2.0439627060201850E+01  5.2550594513003634E-01  9.0928773026766663E-01
  2.0646087939597813E+01  5.3744422018759841E-01  9.0109317379433218E-01
  2.0852548818993775E+01  5.4819946618718607E-01  8.9210279078135402E-01
  2.1059009698389737E+01  5.5744294891117774E-01  8.8222003745203015E-01
  2.1265470577785699E+01  5.6476478618124293E-01  8.7131460375928849E-01
  2.1471931457181661E+01  5.6972771968410152E-01  8.5929465084412282E-01
  2.1678392336577623E+01  5.7181948113908176E-01  8.4601880603194379E-01
  2.1884853215973585E+01  5.7042339473106574E-01  8.3133188858410667E-01
  2.2091314095369547E+01  5.6477502781093547E-01  8.1503808221357887E-01
  2.2297774974765510E+01  5.5410852358364571E-01  7.9697555527984765E-01
  2.2504235854161472E+01  5.3750319242408306E-01  7.7697232813165962E-01
  2.2710696733557434E+01  5.1410637045187269E-01  7.5489635034259894E-01
  2.2917157612953396E+01  4.8215189711766360E-01  7.3014129303983266E-01
  2.3123618492349358E+01  4.3866839641323768E-01  6.9862212687118486E-01
  2.3330079371745320E+01  4.1233505832577177E-01  6.8419757170749917E-01
  2.3536540251141282E+01  4.6214546081500146E-01  6.9888300708554962E-01
  2.3743001130537245E+01  5.6308612714327377E-01  7.3447754954148969E-01
  2.3949462009933207E+01  5.8573664345331278E-01  7.4185372446319831E-01
  2.4155922889329169E+01  6.1528504018436125E-01  7.5014083921123920E-01
  2.4362383768725131E+01  6.5530789449481297E-01  7.6350349220598213E-01
  2.4568844648121093E+01  6.7585747546938968E-01  7.7079652119327235E-01
  2.4775305527517055E+01  6.8464918666864916E-01  7.7794612613027270E-01
  2.4981766414392784E+01  7.3696730658861842E-01  7.9944598006501522E-01
  2.4981766414392801E+01  7.3696730658861842E-01  7.9944598006501522E-01
