# time  amplitude  mean_radius
  0.0000000000000000E+00  1.9981827121963676E-02  1.0000000005092065E+00
  1.7131860205200000E-01  2.0001930442565204E-02  9.9999964591712254E-01
  3.4263720410400056E-01  2.0063117057165764E-02  9.9999858139819353E-01
  5.1395580615600145E-01  2.0165179453957217E-02  9.9999685113425396E-01
  6.8527440820800034E-01  2.0307996711307421E-02  9.9999451447957155E-01
  8.5659301025999923E-01  2.0491532144855683E-02  9.9999164011595909E-01
  1.0279116123119989E+00  2.0715832586386037E-02  9.9998829987293458E-01
  1.1992302143640021E+00  2.0983654537671117E-02  1.0000079797045689E+00
  1.3705488164160053E+00  2.1290048949813348E-02  1.0000046760986829E+00
  1.5418674184680086E+00  2.1637849679542517E-02  1.0000010290217469E+00
  1.7131860205200118E+00  2.2027439375983605E-02  9.9999703955794483E-01
  1.8845046225720150E+00  2.2459289101270940E-02  9.9999269396655810E-01
  2.0558232246240182E+00  2.2933960647827552E-02  9.9998795874426072E-01
  2.2271418266760215E+00  2.3452107204272824E-02  9.9998278645349736E-01
  2.3984604287280247E+00  2.4014475131745840E-02  9.9997711576228221E-01
  2.5697790307800279E+00  2.4624240760954097E-02  9.9995005070744192E-01
  2.7410976328320311E+00  2.5277801868101558E-02  9.9994204265731224E-01
  2.9124162348840343E+00  2.5978411882191250E-02  9.9993322557150688E-01
  3.0837348369360376E+00  2.6727195786414689E-02  9.9992354658055649E-01
  3.2550534389880408E+00  2.7525375631469225E-02  9.9991293577047369E-01
  3.4263720410400440E+00  2.8374271559573578E-02  9.9990131297286367E-01
  3.5976906430920472E+00  2.9275301057545479E-02  9.9988858984713958E-01
  3.7690092451440504E+00  3.0229980261374436E-02  9.9987466995061236E-01
  3.9403278471960537E+00  3.1239923676587223E-02  9.9985944930474513E-01
  4.1116464492480569E+00  3.2306846380244301E-02  9.9984281612788062E-01
  4.2829650513000601E+00  3.3432564460134505E-02  9.9982464966923501E-01
  4.4542836533520633E+00  3.4618998947067790E-02  9.9980481895407458E-01
  4.6256022554040666E+00  3.5868177830717322E-02  9.9978318119194209E-01
  4.7969208574560698E+00  3.7182241641238636E-02  9.9975958037353085E-01
  4.9682394595080730E+00  3.8563447230101792E-02  9.9973384629964002E-01
  5.1395580615600762E+00  4.0014175734380722E-02  9.9970579264565185E-01
  5.3108766636120794E+00  4.1536938069560762E-02  9.9967521668026260E-01
  5.4821952656640827E+00  4.3134385398326917E-02  9.9964189654939195E-01
  5.6535138677160859E+00  4.4809316210814853E-02  9.9960559139093619E-01
  5.8248324697680891E+00  4.6564688585208701E-02  9.9956603792754684E-01
  5.9961510718200923E+00  4.8403628150011584E-02  9.9952295048682072E-01
  6.1674696738720955E+00  5.0329441907669067E-02  9.9947601690554533E-01
  6.3387882759240988E+00  5.2345626318495410E-02  9.9942489731170769E-01
  6.5101068779761020E+00  5.4455881466838975E-02  9.9936921945945745E-01
  6.6814254800281052E+00  5.6664117060309535E-02  9.9930857564630116E-01
  6.8527440820801084E+00  5.8974459010947396E-02  9.9924251891870119E-01
  7.0240626841321117E+00  6.1391197143367028E-02  9.9917056060039666E-01
  7.1953812861841149E+00  6.3919804725121848E-02  9.9909213522587703E-01
  7.3666998882361181E+00  6.6565500079899878E-02  9.9900663491270691E-01
  7.5380184902881213E+00  6.9332288912106979E-02  9.9891345022498335E-01
  7.7093370923401245E+00  7.2225234060269566E-02  9.9881188880086280E-01
  7.8806556943921278E+00  7.5249680154520188E-02  9.9870119917263656E-01
  8.0519742964441203E+00  7.8411010568703851E-02  9.9858056480594715E-01
  8.2232928984960889E+00  8.1715025264327862E-02  9.9844909810419369E-01
  8.3946115005480575E+00  8.5167461303542358E-02  9.9830585271592365E-01
  8.5659301026000261E+00  8.8774854071394488E-02  9.9814977773288027E-01
  8.7372487046519947E+00  9.2545288893407920E-02  9.9797966741207378E-01
  8.9085673067039632E+00  9.6485190125759207E-02  9.9779429549470922E-01
  9.0798859087559318E+00  1.0060290596243168E-01  9.9759224664664481E-01
  9.2512045108079004E+00  1.0490757536117391E-01  9.9737196300217856E-01
  9.4225231128598690E+00  1.0940727673955451E-01  9.9713180969130588E-01
  9.5938417149118376E+00  1.1411126407688962E-01  9.9686995836364989E-01
  9.7651603169638062E+00  1.1903596709323608E-01  9.9658188948928150E-01
  9.9364789190157747E+00  1.2416654121435344E-01  9.9627862940912559E-01
  1.0107797521067743E+01  1.2956498598927438E-01  9.9593219191582882E-01
  1.0279116123119712E+01  1.3518725808706281E-01  9.9553422368633304E-01
  1.0450434725171680E+01  1.4111280120736625E-01  9.9515234787135054E-01
  1.0621753327223649E+01  1.4730544778323076E-01  9.9470609355170347E-01
  1.0793071929275618E+01  1.5379804268709055E-01  9.9421750096343597E-01
  1.0964390531327586E+01  1.6061482831693169E-01  9.9368049797162594E-01
  1.1135709133379555E+01  1.6776260863625583E-01  9.9309357997992920E-01
  1.1307027735431523E+01  1.7527579199885043E-01  9.9244811903398167E-01
  1.1478346337483492E+01  1.8318198906515012E-01  9.9173250322249051E-01
  1.1649664939535461E+01  1.9150092837535301E-01  9.9095379039026732E-01
  1.1820983541587429E+01  2.0027418293398225E-01  9.9008746746072396E-01
  1.1992302143639398E+01  2.0952982920535074E-01  9.8912443996022648E-01
  1.2163620745691366E+01  2.1928292861238205E-01  9.8807373767639728E-01
  1.2334939347743335E+01  2.2957227405559208E-01  9.8691466686410345E-01
  1.2506257949795303E+01  2.4045880607070927E-01  9.8561284002303784E-01
  1.2677576551847272E+01  2.5197132276928097E-01  9.8418487907061014E-01
  1.2848895153899241E+01  2.6422443700655612E-01  9.8255516055191394E-01
  1.3020213755951209E+01  2.7719803780107882E-01  9.8078672625638752E-01
  1.3191532358003178E+01  2.9105680541843487E-01  9.7876278065176447E-01
