# time  amplitude  mean_radius
  0.0000000000000000E+00  1.9995313562615833E-02  1.0000000000445282E+00
  1.3832307789299997E-01  2.0012174527931727E-02  9.9999982253017583E-01
  2.7664615578600010E-01  2.0063788561152873E-02  9.9999927628809171E-01
  4.1496923367900096E-01  2.0150169683361578E-02  9.9999835702352691E-01
  5.5329231157200109E-01  2.0271394616819146E-02  9.9999705861017196E-01
  6.9161538946500012E-01  2.0427601872524292E-02  9.9999537292290164E-01
  8.2993846735799914E-01  2.0618991615362087E-02  9.9999328962686829E-01
  9.6826154525099817E-01  2.0845825682408423E-02  9.9999079608103181E-01
  1.1065846231440000E+00  2.1108427917359982E-02  9.9998787719710802E-01
  1.2449077010370027E+00  2.1407184440811359E-02  9.9998451537498767E-01
  1.3832307789300053E+00  2.1742544336953377E-02  9.9998069026860259E-01
  1.5215538568230080E+00  2.2115020090675844E-02  9.9997637877932644E-01
  1.6598769347160107E+00  2.2525188584950898E-02  9.9997155467296572E-01
  1.7982000126090134E+00  2.2973691709127830E-02  9.9996618869724485E-01
  1.9365230905020161E+00  2.3461237706127548E-02  9.9996024798121497E-01
  2.0748461683950148E+00  2.3988601928236288E-02  9.9995369636346432E-01
  2.2131692462880102E+00  2.4556628500801252E-02  9.9994649334869190E-01
  2.3514923241810055E+00  2.5166231207899140E-02  9.9993859458050638E-01
  2.4898154020740009E+00  2.5818395613190083E-02  9.9992995074226088E-01
  2.6281384799669962E+00  2.6514180039241077E-02  9.9992050844765334E-01
  2.7664615578599916E+00  2.7254718050593159E-02  9.9991020859647695E-01
  2.9047846357529870E+00  2.8041219567408723E-02  9.9989898725830251E-01
  3.0431077136459823E+00  2.8874973844673066E-02  9.9988677357061662E-01
  3.1814307915389777E+00  2.9758114163407297E-02  9.9988612993433545E-01
  3.3197538694319730E+00  3.0690603146088659E-02  9.9987226717785171E-01
  3.4580769473249684E+00  3.1674710621343909E-02  9.9985717799527307E-01
  3.5964000252179638E+00  3.2712065197322622E-02  9.9984076130012367E-01
  3.7347231031109591E+00  3.3804386205258136E-02  9.9982290817977504E-01
  3.8730461810039545E+00  3.4953488366016902E-02  9.9980349869622587E-01
  4.0113692588969512E+00  3.6161283319008190E-02  9.9978240395187545E-01
  4.1496923367899612E+00  3.7429784983945849E-02  9.9975948205902532E-01
  4.2880154146829712E+00  3.8761111156012266E-02  9.9973458043076857E-01
  4.4263384925759812E+00  4.0157489597614532E-02  9.9970753133692358E-01
  4.5646615704689912E+00  4.1621259779783454E-02  9.9967815448242381E-01
  4.7029846483620013E+00  4.3154879887902002E-02  9.9964625171530130E-01
  4.8413077262550113E+00  4.4760928678149452E-02  9.9961160972238960E-01
  4.9796308041480213E+00  4.6442113438459789E-02  9.9957399431683369E-01
  5.1179538820410313E+00  4.8201272006345906E-02  9.9953315318427893E-01
  5.2562769599340413E+00  5.0041381916770482E-02  9.9948880958772257E-01
  5.3946000378270513E+00  5.1965562468860152E-02  9.9944066547030741E-01
  5.5329231157200613E+00  5.3977085126152728E-02  9.9938839394897150E-01
  5.6712461936130714E+00  5.6079375287745356E-02  9.9933164182715573E-01
  5.8095692715060814E+00  5.8276022160326887E-02  9.9927002234971796E-01
  5.9478923493990914E+00  6.0570767693311892E-02  9.9920311754003721E-01
  6.0862154272921014E+00  6.2967731039409766E-02  9.9913046343787137E-01
  6.2245385051851114E+00  6.5471326159654758E-02  9.9905155269560331E-01
  6.3628615830781214E+00  6.8086056915841506E-02  9.9895578108431016E-01
  6.5011846609711315E+00  7.0814494707244074E-02  9.9886178928377245E-01
  6.6395077388641415E+00  7.3661817172048102E-02  9.9875972344537345E-01
  6.7778308167571515E+00  7.6632465349993933E-02  9.9864891467354666E-01
  6.9161538946501615E+00  7.9731294438895498E-02  9.9852861676725846E-01
  7.0544769725431715E+00  8.2963267541964245E-02  9.9839800328973105E-01
  7.1928000504361815E+00  8.6333656184786473E-02  9.9825628298162172E-01
  7.3311231283291916E+00  8.9847811276250730E-02  9.9810247562115562E-01
  7.4694462062222016E+00  9.3511244269699909E-02  9.9793557328109528E-01
  7.6077692841152116E+00  9.7329922266140345E-02  9.9775444527350843E-01
  7.7460923620082216E+00  1.0130975889797986E-01  9.9755792946147914E-01
  7.8844154399012316E+00  1.0545703978127545E-01  9.9734476398738936E-01
  8.0227385177942363E+00  1.0977814338782317E-01  9.9711356796074080E-01
  8.1610615956872170E+00  1.1427978365516168E-01  9.9686286264861934E-01
  8.2993846735801977E+00  1.1896912310277709E-01  9.9659110417749452E-01
  8.4377077514731784E+00  1.2385090041860666E-01  9.9629788104868255E-01
  8.5760308293661591E+00  1.2892183693110604E-01  9.9598774886122521E-01
  8.7143539072591398E+00  1.3423777528838310E-01  9.9563396544622351E-01
  8.8526769851521205E+00  1.3977928325601668E-01  9.9526224988208489E-01
  8.9910000630451012E+00  1.4549921779691302E-01  9.9483784122848717E-01
  9.1293231409380819E+00  1.5149903866193029E-01  9.9439704565537701E-01
  9.2676462188310627E+00  1.5773418988091698E-01  9.9391623610508806E-01
  9.4059692967240434E+00  1.6422697194842406E-01  9.9339451741328111E-01
  9.5442923746170241E+00  1.7098717473364958E-01  9.9282564221939329E-01
  9.6826154525100048E+00  1.7802625525398122E-01  9.9221507879897741E-01
  9.8209385304029855E+00  1.8535572347358670E-01  9.9154649946012263E-01
  9.9592616082959662E+00  1.9298436563445642E-01  9.9082385272411233E-01
  1.0097584686188947E+01  2.0092335814851114E-01  9.9003207544458383E-01
  1.0235907764081928E+01  2.0918981870571451E-01  9.8917554262880125E-01
  1.0374230841974908E+01  2.1778246516340899E-01  9.8824955456130448E-01
  1.0512553919867889E+01  2.2672771465582345E-01  9.8723457402962422E-01
  1.0650876997760870E+01  2.3602537314082397E-01  9.8614511809085970E-01
  1.0789200075653850E+01  2.4569100464423330E-01  9.8495858265853464E-01
  1.0927523153546831E+01  2.5574770640497585E-01  9.8368303656458167E-01
  1.1065846231439812E+01  2.6615941748434113E-01  9.8227798548760537E-01
  1.1204169309332793E+01  2.7700187358677486E-01  9.8075086100925446E-01
  1.1342492387225773E+01  2.8823124140942613E-01  9.7911427129402218E-01
  1.1480815465118754E+01  2.9989514395028422E-01  9.7733129842139776E-01
  1.1619138543011735E+01  3.1199522250606676E-01  9.7538886595873753E-01
  1.1757461620904715E+01  3.2454046966901040E-01  9.7328905604131366E-01
  1.1895784698797696E+01  3.3753838793251656E-01  9.7100621140619947E-01
  1.2034107776690677E+01  3.5099659054268084E-01  9.6853301027921168E-01
  1.2172430854583657E+01  3.6494012149691890E-01  9.6584619421337159E-01
  1.2310753932476638E+01  3.7931610266272747E-01  9.6291897929752690E-01
  1.2449077010369619E+01  3.9417356662106051E-01  9.5975614345874960E-01
  1.2587400088262600E+01  4.0946293131309408E-01  9.5633814024722053E-01
  1.2725723166155580E+01  4.2522559009432609E-01  9.5260482588942885E-01
  1.2864046244048561E+01  4.4139870894806166E-01  9.4857110057115057E-01
  1.3002369321941542E+01  4.5797752198945785E-01  9.4418878113948268E-01
  1.3140692399834522E+01  4.7490170666531928E-01  9.3944016795056406E-01
  1.3279015477727503E+01  4.9220657781261656E-01  9.3429497400256101E-01
  1.3417338555620484E+01  5.0977592099892632E-01  9.2870695205391962E-01
  1.3555661633513465E+01  5.2756512807637379E-01  9.2266067163291166E-01
  1.3693984711406445E+01  5.4549899451700268E-01  9.1608153793434854E-01
  1.3832307789299426E+01  5.6345789438785343E-01  9.0896856614095745E-01
  1.3970630867192407E+01  5.8126356427446446E-01  9.0121166007194298E-01
  1.4108953945085387E+01  5.9876570300765397E-01  8.9282380372229164E-01
  1.4247277022978368E+01  6.1571146484643691E-01  8.8366885764094971E-01
  1.4385600100871349E+01  6.3183667213962180E-01  8.7371286870184450E-01
  1.4523923178764329E+01  6.4690062909638102E-01  8.6287980869726821E-01
  1.4662246256657310E+01  6.6046058241807570E-01  8.5103035240141423E-01
  1.4800569334550291E+01  6.7201361195454123E-01  8.3805030046889406E-01
  1.4938892412443272E+01  6.8085242218503117E-01  8.2381256092527899E-01
  1.5077215490336252E+01  6.8634751488172252E-01  8.0821847808444980E-01
  1.5215538568229233E+01  6.8745208700555260E-01  7.9090640843350346E-01
  1.5353861646122214E+01  6.8297986112380338E-01  7.7178372452348332E-01
  1.5492184724015194E+01  6.7153325542876974E-01  7.5044258292744592E-01
  1.5630507801908175E+01  6.7326926680504673E-01  7.3491927050678840E-01
  1.5768830879801156E+01  6.3186289683106012E-01  7.0056887641184173E-01
  1.5907153957694137E+01  7.5125850548079864E-01  7.4923536217560716E-01
  1.6045477035587119E+01  8.4454640125695724E-01  7.7917053098081512E-01
  1.6183800113480100E+01  9.1078585983377669E-01  8.1011481944726094E-01
  1.6322123191373080E+01  9.8649648048515581E-01  8.4221819303864232E-01
  1.6460446269266061E+01  1.0680834490868023E+00  8.8421919945084126E-01
  1.6598769347159042E+01  1.1814204776648520E+00  9.4149256537056569E-01
  1.6737092425052023E+01  1.1965876806594464E+00  9.7063840100585808E-01
  1.6875415504191601E+01  1.2335152871111172E+00  1.0034727859110104E+00
  1.6875415504191608E+01  1.2335152871111172E+00  1.0034727859110104E+00
